"","logFC","logCPM","PValue","FDR"
"YDL144C",0.355011380700639,6.89800797618461,3.33690894800949e-05,6.80375266897731e-05
"YNL129W",1.03578861210144,4.47842731143499,3.43214871155171e-05,6.99553011582897e-05
"YNL191W",0.694854909644,5.22729453347254,3.44087348882035e-05,7.01089822085056e-05
"YJL057C",0.512811004157179,5.89018142428612,3.46849930418235e-05,7.06475400442235e-05
"YOR212W",-0.323162643785623,7.14717599337118,3.47012111484695e-05,7.06562513301768e-05
"YGR171C",0.772295397056205,4.77250158073964,3.52997544823017e-05,7.18502398595731e-05
"YPL117C",0.390779831135081,6.76336640014239,3.58886244686431e-05,7.30237245464103e-05
"YBR112C",-0.22027546268536,8.1417102678729,3.63134749798173e-05,7.38627815247779e-05
"YBR128C",1.31764900757269,4.15689549815412,3.65023065948054e-05,7.4221356742771e-05
"YNL071W",0.145936092458387,9.28734576168311,3.65445626749835e-05,7.42817510641969e-05
"YGL208W",0.484636040264917,6.08650422241347,3.67290755151329e-05,7.4631160653517e-05
"YLR382C",0.50341139861501,6.24450966810666,3.72021830173465e-05,7.55665351574457e-05
"YDR492W",0.429814787108111,6.50290497767779,3.75244937386414e-05,7.61771016237645e-05
"YOL041C",0.582773306002061,5.82571370822969,3.75285197284559e-05,7.61771016237645e-05
"YPL158C",0.695027003383482,5.11529399744694,3.75678409033555e-05,7.62307663323576e-05
"YPL091W",0.295123691359812,7.93531393532536,3.78435501363713e-05,7.67638965227662e-05
"YAL008W",0.533460135441228,5.85583242083279,3.80827492658e-05,7.72226276236254e-05
"YJL147C",0.939345036354416,4.47864084272148,3.85606801446927e-05,7.81649689675048e-05
"YCR086W",0.957161557466225,4.22210927600461,3.90634041113197e-05,7.91569048379037e-05
"YML046W",0.687061115397205,5.09507121005777,3.99433039143589e-05,8.09121976245332e-05
"YJR131W",0.596181784911928,5.71778385407342,4.0018013104515e-05,8.10357917657136e-05
"YLR205C",0.696488144476321,4.9675370819765,4.01006119479079e-05,8.11752722872976e-05
"YIR005W",1.50963492991215,3.37976541712368,4.04028290365125e-05,8.1759076405282e-05
"YJL137C",0.825760056689147,4.55144399036553,4.04916523786157e-05,8.1910805854451e-05
"YGR140W",0.727512778790564,4.82372278318569,4.08200780621553e-05,8.25469589520755e-05
"YCR088W",0.255906158875547,8.17097078232176,4.09908394932227e-05,8.28639553404164e-05
"YMR040W",1.46772939974374,3.53171372723339,4.14424171908121e-05,8.37482180730994e-05
"YJR110W",0.596160198599352,6.03017795773954,4.16689849456744e-05,8.41737184487529e-05
"YCL005W",0.460958499778252,6.08149895386835,4.16814255627592e-05,8.41737184487529e-05
"YLR353W",0.568913021753115,5.87795152664334,4.23283202753937e-05,8.54509283758118e-05
"YDR061W",0.486427793423594,6.06211653888833,4.28083064325189e-05,8.63904328653527e-05
"YAL044W-A",0.819544952978207,5.46418546940367,4.31945332773513e-05,8.71401477675035e-05
"YPR181C",0.18880089134046,8.57906772370558,4.32156602217227e-05,8.71530543735287e-05
"YKR043C",-0.233775958291443,8.20402198471929,4.33392637877321e-05,8.73725464504296e-05
"YPR051W",0.439421576768274,6.31324022845049,4.34823253931678e-05,8.76281459448168e-05
"YFL036W",0.317019856707423,7.3239568969574,4.34956675071703e-05,8.76281459448168e-05
"YLR064W",0.521802289068367,5.70692295739251,4.36098569717161e-05,8.78282926145828e-05
"YDR529C",0.421403704110823,6.60459447194331,4.3766171049342e-05,8.81131112960042e-05
"YER186C",0.533108495523293,5.63436671680133,4.43009416388492e-05,8.9159412135058e-05
"YDR257C",0.530881756611976,5.68171853900118,4.47381389048149e-05,9.00086936075449e-05
"YDL116W",0.462456955811734,6.07098065377211,4.50292671870687e-05,9.05636213276293e-05
"YMR144W",0.869315914885808,4.95911362185438,4.51619200803197e-05,9.07995518570342e-05
"YIL157C",0.424131821235546,6.35995735619709,4.521151906977e-05,9.08683961738551e-05
"YJR040W",0.440294203599147,6.48120279550241,4.5295720017244e-05,9.10067148869381e-05
"YOL012C",0.416983947465485,6.69547339502406,4.54654403034036e-05,9.13167040988592e-05
"YDR331W",0.510402824236947,5.74471261156279,4.57774429996035e-05,9.19121582044975e-05
"YOL157C",1.08718741242806,4.44029858007053,4.58555842766042e-05,9.20378195945274e-05
"YGR220C",0.435520546027105,6.16001558847349,4.59256749758857e-05,9.21472427373062e-05
"YAL047C",0.757200387265622,4.72822300467118,4.60644235874176e-05,9.23943031751695e-05
"YNL331C",0.699281566833645,5.05257562055197,4.6115801979127e-05,9.24660116267348e-05
"YOL043C",0.533539964620261,5.65113896013291,4.61698481967032e-05,9.25430188956277e-05
"YPL219W",0.75564109404819,5.15903810733975,4.62416715239991e-05,9.26555944488665e-05
"YIL097W",0.656406407574097,5.18579613398189,4.6530997595473e-05,9.32037619405598e-05
"YBR259W",1.0141992524047,4.66794391999825,4.67437610181222e-05,9.35755852437404e-05
"YJL163C",0.430119003845836,6.55587383243437,4.67482558696124e-05,9.35755852437404e-05
"YPL130W",2.69524981256218,2.30999135270678,4.6827062317214e-05,9.37016326448952e-05
"YPL253C",1.14950123140314,3.98673527348137,4.68621954018518e-05,9.37402333308848e-05
"YJR156C",1.09430441108322,3.90984223323838,4.69539602836428e-05,9.38920523819921e-05
"YOR140W",0.569550139384802,5.60001634853057,4.72775642573664e-05,9.4507212064472e-05
"YLR226W",1.0658425078595,3.99458580620434,4.75714681021678e-05,9.50626061332411e-05
"YKR104W",1.8872773613562,2.97236103467706,4.77482898903145e-05,9.53837377721103e-05
"YLR195C",0.441620705479491,6.32339660735427,4.78129247664651e-05,9.54806195893263e-05
"YBR058C-A",0.506712967886582,5.8515181217309,4.79439452664009e-05,9.57099609113677e-05
"YIL073C",0.910484050604311,4.75907819247112,4.92431966277028e-05,9.82704871656382e-05
"YOR343W-A",1.12940602544698,5.09660619305428,4.9864414394198e-05,9.94766486751414e-05
"YHL008C",0.477995914069475,6.02031264134003,5.03870439468782e-05,0.000100485385586006
"YDR192C",0.584854887314977,5.33798456585073,5.04240667218363e-05,0.000100525337868297
"YHR112C",0.462900267732497,6.37257391930097,5.05552815037853e-05,0.000100752981023206
"YGR239C",0.866218865406892,4.42969653126475,5.21380519645501e-05,0.000103872341237119
"YLR162W-A",0.337114431036584,7.14017771140607,5.26455838921159e-05,0.000104848172295405
"YDR291W",0.509441723212669,5.7883814736193,5.29758913978938e-05,0.000105470507873936
"YNL104C",0.16304215725992,9.21094915608069,5.30642568838199e-05,0.000105610900767428
"YGL116W",0.516142020748526,5.91839667277041,5.33510509675427e-05,0.000106145988088416
"YDR289C",0.518859464780504,5.91235414889027,5.40095039525266e-05,0.00010741991088642
"YPR135W",0.498666832354636,5.82458241093838,5.4183300944603e-05,0.000107729365486968
"YHR167W",1.00613672739486,4.08154484595164,5.44630958690534e-05,0.000108249290647359
"YJL069C",-0.669741567354002,4.79406745739741,5.45331176924503e-05,0.000108352067624657
"YBR184W",2.03902980893403,2.82906182439115,5.50290922468143e-05,0.000109300818672172
"YHR147C",0.617294103882063,5.69002941954836,5.55670093419323e-05,0.000110332212844367
"YDR139C",0.554621128053307,5.53827765268818,5.57090877637496e-05,0.000110577213115769
"YMR019W",0.482535232302224,6.02434789694634,5.64312936957739e-05,0.000111973160562674
"YPR041W",-0.235970413300435,8.0725248451301,5.68807061311856e-05,0.000112827066100645
"YLR424W",1.08426300308563,4.35593712677576,5.69988300203151e-05,0.000113023484326476
"YNL024C",-0.801040833533707,4.60076543645004,5.7125302232649e-05,0.000113216748694481
"YJL058C",1.18097687148393,4.42307455381014,5.71345633939025e-05,0.000113216748694481
"YHL016C",0.919189275257967,4.55142251779036,5.76342696673233e-05,0.000114168722337312
"YOR267C",0.237922207866023,7.9494472252287,5.89830614107998e-05,0.000116801463978481
"YJR100C",0.594795087259646,5.60797990323019,5.91052024518631e-05,0.00011700417628226
"YER018C",0.383061699724956,6.58304613934681,5.98597497981547e-05,0.000118458240654074
"YKL139W",0.605353116890808,5.29924614576448,5.98933291200076e-05,0.00011848506466168
"YHL002W",0.379757664120967,6.89589745850671,5.9961587015778e-05,0.00011858045132766
"YKR044W",0.46448414377945,6.09039806516074,6.0212059388947e-05,0.000119036002473906
"YFL017W-A",0.825471145448456,4.55129629755268,6.06041240945975e-05,0.000119771076241728
"YPR174C",0.726349293138141,5.01943315350277,6.08057903650525e-05,0.000120129503035064
"YBR258C",0.918005239428511,4.34997159033532,6.11450307774073e-05,0.000120759394896502
"YMR259C",0.571842376503556,5.36981896413334,6.12360717106113e-05,0.00012089271183223
"YBR274W",0.603813641742156,5.34024808266209,6.12533970040604e-05,0.00012089271183223
"YMR164C",0.561223617773869,5.57759249713321,6.1297764293603e-05,0.000120939937087445
"YGR053C",1.10996414923863,4.12300636561358,6.19101439783954e-05,0.000122107440640055
"YFL058W",2.7699003106274,2.35726665495936,6.20853205846319e-05,0.000122412143252005
"YGR066C",1.21775393972394,3.75962605577982,6.23107088283161e-05,0.000122815610971734
"YJR126C",0.255947151656061,7.62638168584396,6.25433571281165e-05,0.000123233114927428
"YER177W",0.109757402558265,10.2276156948004,6.27706773074332e-05,0.000123639846081252
"YDL210W",1.35423437382096,3.72401168268367,6.30039420757489e-05,0.000124058011734511
"YHR114W",0.329802445556065,6.89155677633585,6.31855472689179e-05,0.000124374212638119
"YNL011C",0.485248709827805,5.82263141559719,6.33739433041445e-05,0.000124703565856542
"YER031C",0.241286765789729,7.83960963307364,6.35094380730573e-05,0.000124928638656343
"YNL025C",0.593849597887529,5.38400887135611,6.39982354957703e-05,0.00012584830821817
"YLR254C",0.582654291771472,5.57559426063621,6.40774889632978e-05,0.000125962293088317
"YDL036C",0.72355559822277,4.85238075140957,6.46840199077773e-05,0.000127112369908442
"YDR461C-A",0.596131737699309,5.31414602469556,6.48427436223099e-05,0.000127381976764013
"YLL045C",-0.0901706621735042,10.9983754591253,6.52161499182989e-05,0.000128073003341047
"YLR026C",0.442967219852932,6.18131376031812,6.55253462906153e-05,0.000128637516257986
"YLR243W",0.757942808064822,5.00834819420216,6.58331201584199e-05,0.000129198863010736
"YDL093W",0.538764753183909,5.87217670280365,6.61280671488916e-05,0.000129727680276832
"YDL053C",0.424369372626556,6.28279845583428,6.6146427479331e-05,0.000129727680276832
"YDR229W",0.395220424564554,6.54291679867256,6.64646751726267e-05,0.00013030864247728
"YLR016C",0.522601861616811,5.62749868413471,6.67359539937016e-05,0.000130797164551419
"YGL144C",0.75749259565116,4.84416694479844,6.68546164546242e-05,0.000130986346212587
"YDR194C",0.420148407143225,6.57604607706162,6.75609291956741e-05,0.000132326387967826
"YOR092W",-0.533859718971313,5.74750446091986,6.77576979177241e-05,0.000132667868490792
"YKL187C",0.545167735640179,5.6677759071246,6.80186751626039e-05,0.00013313480017768
"YLR398C",0.355808262331853,6.73310675026151,6.94086664892008e-05,0.000135810542201257
"YIR031C",0.64534756050256,5.2020583204352,6.98590290934215e-05,0.000136646570296124
"YJR149W",0.961134811056597,4.40727698238153,7.03035708308083e-05,0.000137470663782516
"YJL180C",0.561769074926099,5.43159611227377,7.12466606480603e-05,0.000139268744980037
"YKR048C",-0.181142980089801,8.57918572804291,7.13385091118742e-05,0.000139402231973236
"YGL026C",0.161883674167846,8.86344881419002,7.19807249026481e-05,0.000140610745872885
"YIL102C-A",1.46051476020127,3.41361658295863,7.34824923786116e-05,0.000143496999143315
"YLR352W",0.513424711577144,5.87045240846847,7.53099243227841e-05,0.00014701709739951
"YGL226W",0.61882769746342,5.17268103863367,7.62221796678501e-05,0.000148748890862358
"YLR087C",0.485709700400411,5.89876544576705,7.65231922547364e-05,0.000149287084922939
"YIL001W",0.921326431628357,4.42413344374455,7.73076577234211e-05,0.000150767768869309
"YDR264C",0.259417881943111,7.55290565511473,7.75347948676126e-05,0.000151160916386051
"YGR262C",0.403546324542443,6.31309270874854,7.7605128070674e-05,0.000151248202501376
"YIL034C",0.302947435274059,7.30711202151747,7.77642495242682e-05,0.000151508417660552
"YHL001W",0.167861466589937,8.73477871919164,7.88194817494272e-05,0.000153513783249296
"YKL023W",0.454532735377892,6.13327863340584,7.98374045115295e-05,0.000155445186737321
"YOL152W",-0.945782152348036,4.14035832190338,7.99769021797518e-05,0.000155665569143945
"YHL009C",0.60458384480706,5.24365371064638,8.0258314935623e-05,0.000156161936689931
"YBL061C",0.350502445729106,6.83782998064476,8.06159264811451e-05,0.000156806192304055
"YEL043W",0.328727710997037,7.12637710065108,8.2516121206985e-05,0.000160449519941416
"YBR288C",0.520940759060662,5.5759678044095,8.2995687545256e-05,0.000161329002367043
"YLR210W",1.0866255347181,4.36701955936416,8.5008265796584e-05,0.000165186833733461
"YDL180W",0.484521659214103,6.29608914026011,8.53398938103053e-05,0.000165776806196841
"YFL028C",0.435293039957382,6.16554528142532,8.57969926048892e-05,0.000166610044385668
"YPL027W",2.46686446687626,2.42529133396863,8.68648422040563e-05,0.000168628369856103
"YKL028W",0.293066963663329,7.27025755163449,8.70999024168187e-05,0.000169029230108336
"YBR018C",1.38093716552623,3.58214796547652,8.74141355320757e-05,0.000169583422932227
"YPR068C",0.763393695387723,4.69636407326903,8.75731243688475e-05,0.000169836177283012
"YMR059W",1.17079997509761,3.72430196818733,8.80353056322052e-05,0.000170676573861651
"YCL037C",-2.41608526767819,1.95918005785223,8.82317829026102e-05,0.000171001460673025
"YKL033W",0.700183089129747,4.89726322447006,8.86097596449422e-05,0.000171677782520996
"YBR046C",0.458698032692855,6.57263879918171,8.89767250575463e-05,0.000172332334587726
"YNL175C",-0.480556597665116,5.8765983112756,8.94233868662071e-05,0.000173140765735389
"YGL085W",0.741875077167484,4.80214387721302,8.96393755187782e-05,0.00017350218676631
"YPR191W",0.296926032986598,7.3459016486504,9.02316996388641e-05,0.000174591552244329
"YPL129W",0.395584554987039,6.69308402317789,9.04753583429749e-05,0.000175005784673221
"YPR007C",1.6461560905307,3.002581153257,9.07304540630148e-05,0.000175441861663679
"YIL083C",0.478617654543123,6.08134548609115,9.07746298306994e-05,0.000175469939466922
"YPR182W",0.461954224717278,6.10577579816809,9.09330027653827e-05,0.000175718673207959
"YHR121W",0.377336239807379,6.43349211521318,9.10396320162888e-05,0.00017586728783558
"YNL333W",0.747183179968286,5.07395163264649,9.11816223669496e-05,0.00017603979031062
"YHL030W",0.312333219850851,7.14739149304053,9.1188432871734e-05,0.00017603979031062
"YLR163C",0.446402760565328,6.17792240190433,9.14681925752706e-05,0.000176522275103678
"YHR117W",0.406708009359289,6.3105997885584,9.21170700353782e-05,0.000177716564525378
"YOR370C",0.276304423277381,7.70331454121807,9.248469557371e-05,0.000178367647884499
"YDR253C",0.680614892561242,4.91334747621419,9.2864510312632e-05,0.000179041807598515
"YER009W",0.249068909352343,8.15617106132217,9.41365560410915e-05,0.000181379580369431
"YIR008C",0.56737111483045,5.44562058414081,9.41383625679435e-05,0.000181379580369431
"YBR198C",0.269672916922614,7.39596647590329,9.47167056502395e-05,0.000182434488063954
"YJL094C",0.498876521815052,6.10272305615729,9.51993827419262e-05,0.000183304506242752
"YLR103C",0.770719763238319,4.93631389526117,9.5570780089648e-05,0.000183959761154993
"YDR182W-A",3.436790872842,1.95778648039942,9.64199784903594e-05,0.000185533987878848
"YDR265W",0.565491499066627,5.31417695943594,9.71403248769044e-05,0.000186859331045723
"YOR142W-B",-0.818468437552849,7.9159803295427,9.7212667100837e-05,0.000186937715708694
"YGL039W",0.402409612201486,6.45876516406062,9.72501932025478e-05,0.000186949120591123
"YGR185C",0.214664014420315,8.04683979234983,9.73196039417367e-05,0.000187021791660687
"YKR049C",0.418983007337248,6.45265818027537,9.85676403412629e-05,0.000189358677889368
"YKL049C",0.625202482030817,5.15300606559173,9.91782521784254e-05,0.000190469885796736
"YER147C",0.45079604124558,5.93429417377851,9.96838767135846e-05,0.000191378811977378
"YLR247C",0.424309574609836,6.25244455239194,9.97885929926976e-05,0.000191517711559452
"YBR154C",0.569448458385251,5.91420604436743,0.000100135769245761,0.00019212170772606
"YDL230W",0.44834034692196,6.32922248954828,0.000100213167316049,0.000192207880391916
"YPL223C",0.837818709679879,4.60118152089056,0.000100385600110922,0.00019247621382253
"YPL031C",0.329360087762157,6.86916865616881,0.000100675413810802,0.000192913419016457
"YBL045C",0.224329470904044,7.90616517345585,0.00010067883013737,0.000192913419016457
"YOL091W",1.93158696544867,2.76039700931752,0.00010118800169615,0.000193826288778283
"YFL027C",0.659747917229214,5.26825470384305,0.000103456937982681,0.000198081098745967
"YLR357W",0.448368931352836,6.21122049192734,0.000103476200139223,0.000198081098745967
"YPR178W",0.557375828709316,5.83703941393497,0.00010423547041492,0.000199470012433726
"YKL058W",0.457299346301637,6.31523927492239,0.000104394844280232,0.000199710408537386
"YJL102W",0.659103787465176,5.07741003629854,0.000104957699776326,0.000200722272002755
"YEL072W",0.958940231789428,4.10960442123819,0.000105992321723656,0.000202635401498828
"YBR088C",0.465301232838913,6.12505682365555,0.000106658026745756,0.000203842230056407
"YLR321C",0.573424121773494,5.47783645791156,0.000107605712156975,0.000205587019319606
"YKR105C",1.28595166365251,4.00156232843094,0.000107694500357755,0.000205690238417313
"YNL273W",0.630195027476102,5.0310147204449,0.0001077801832472,0.000205787461850171
"YJL003W",0.854527783221698,4.75478750722097,0.000109938698977274,0.000209841058660815
"YJL080C",0.186545600074533,8.94362631346878,0.000110648763550441,0.000211128259892925
"YDL045W-A",0.534642643739405,5.47001776995634,0.00011170732610518,0.000213079383805399
"YGR120C",0.93553332202149,4.45667173069132,0.000112051389020449,0.000213666796272638
"YNL261W",0.559116085413006,5.34084094942694,0.000112567038450475,0.000214580917046218
"YBR122C",0.495775831152038,5.66532470655647,0.000112779469051443,0.000214916624276131
"YGL100W",0.358804173707998,6.68520627239942,0.000114662295762385,0.000218434257574383
"YHR100C",0.959810145867256,4.22230413028789,0.000114913224677306,0.000218841825045258
"YHR120W",0.734948815532193,4.74596044325793,0.000115261414104671,0.000219434294484342
"YOL002C",-0.36212200460895,6.50166976694873,0.000115594802678731,0.0002199982140399
"YER183C",0.517281960188558,5.57311664942293,0.000115670546023346,0.00022007158225728
"YNL004W",0.282243862475094,7.36274116318618,0.000116575239505253,0.000221721533960972
"YBR020W",0.924036026014589,4.37355689242457,0.000116622058337851,0.000221739305650727
